device_eui,location_name,device_number,device_status,latitude,longitude,datetime_utc,pm25,temperature_c,humidity,sensor_id,site_id
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T18:00:00Z,19.573,8.9,82,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T18:30:00Z,23.588,9.6,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T19:00:00Z,28.469,9.5,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T19:30:00Z,28.697,9.5,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T20:00:00Z,24.391,9.6,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T20:30:00Z,27.681,9.4,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T21:00:00Z,23.891,9.3,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T21:30:00Z,22.034,9.3,81,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T22:00:00Z,23.044,9.1,82,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T22:30:00Z,29.684,9,83,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T23:00:00Z,30.131,9.1,83,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-23T23:30:00Z,31.265,8.9,83,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T00:00:00Z,30.596,8.4,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T00:30:00Z,34.376,8,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T01:00:00Z,35.919,7.6,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T01:30:00Z,38.7,7.4,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T02:00:00Z,37.052,7.1,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T02:30:00Z,36.905,6.9,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T03:00:00Z,30.39,6.6,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T03:30:00Z,27.431,6.5,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T04:00:00Z,29.867,6.1,83,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T04:30:00Z,40.132,5.2,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T05:00:00Z,33.548,4.3,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T05:30:00Z,39.119,3.7,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T06:00:00Z,28.029,3.4,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T06:30:00Z,25.482,3,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T07:00:00Z,27.932,2.7,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T07:30:00Z,20.052,2.4,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T08:00:00Z,21.996,1.6,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T08:30:00Z,25.209,1.3,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T09:00:00Z,24.221,1.2,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T09:30:00Z,31.044,1.2,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T10:00:00Z,34.497,1,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T10:30:00Z,36.287,0.3,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T11:00:00Z,27.603,0.5,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T11:30:00Z,28.844,0.2,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T12:00:00Z,15.847,0.8,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T12:30:00Z,15.242,0.7,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T13:00:00Z,18.136,1.6,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T13:30:00Z,15.895,3.1,62,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T14:00:00Z,13.846,8.9,61,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T14:30:00Z,10.287,5.3,54,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T15:00:00Z,15.872,5,65,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T15:30:00Z,11.421,5.6,65,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T16:00:00Z,14.31,6.6,58,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T16:30:00Z,8.567,10.3,50,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T17:00:00Z,8.785,11.4,46,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T17:30:00Z,13.176,11.3,45,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T18:00:00Z,8.095,10.1,45,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T18:30:00Z,6.394,8.7,48,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T19:00:00Z,5.548,7.7,53,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T19:30:00Z,8.447,7.7,55,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T20:00:00Z,10.585,5.4,59,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T20:30:00Z,11.026,5.2,61,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T21:00:00Z,8.84,4.7,62,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T21:30:00Z,12.501,4.1,65,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T22:00:00Z,6.453,3.7,67,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T22:30:00Z,12.006,3.6,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T23:00:00Z,9.834,2.9,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-24T23:30:00Z,15.086,2.5,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T00:00:00Z,12.725,2,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T00:30:00Z,13.984,1.6,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T01:00:00Z,17.573,1.4,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T01:30:00Z,14.053,2,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T02:00:00Z,19.037,1.8,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T02:30:00Z,21.081,1.7,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T03:00:00Z,17.004,1.8,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T03:30:00Z,18.785,1.7,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T04:00:00Z,29.118,2.3,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T04:30:00Z,18.696,2.3,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T05:00:00Z,24.467,2.6,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T05:30:00Z,23.214,3.7,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T06:00:00Z,20.24,3.8,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T06:30:00Z,19.12,4.2,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T07:00:00Z,33.937,4.7,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T07:30:00Z,25.135,4.6,70,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T08:00:00Z,20.765,4.8,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T08:30:00Z,21.76,4.9,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T09:00:00Z,19.923,4.7,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T09:30:00Z,26.47,3.9,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T10:00:00Z,33.123,3.4,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T10:30:00Z,40.608,3.3,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T11:00:00Z,51.023,3.4,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T11:30:00Z,52.328,3.6,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T12:00:00Z,44.738,3.3,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T12:30:00Z,70.428,2.5,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T13:00:00Z,60.294,2.4,90,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T13:30:00Z,47.189,3.9,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T14:00:00Z,27.573,7.2,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T14:30:00Z,21.366,8.7,63,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T15:00:00Z,28.781,3.8,70,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T15:30:00Z,33.15,3.3,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T16:00:00Z,26.24,4.1,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T16:30:00Z,30.108,3.4,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T17:00:00Z,24.192,4.8,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T17:30:00Z,22.145,4.5,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T18:00:00Z,17.902,4.9,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T18:30:00Z,19.057,5.4,70,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T19:00:00Z,5.433,4.8,69,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T19:30:00Z,12.538,4.4,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T20:00:00Z,9.6,3.7,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T20:30:00Z,13.243,3.5,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T21:00:00Z,8.262,2.8,74,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T21:30:00Z,6.027,2.1,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T22:00:00Z,7.315,1.9,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T22:30:00Z,9.617,1.9,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T23:00:00Z,8.419,1.6,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-25T23:30:00Z,5.167,1.2,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T00:00:00Z,7.614,0.8,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T00:30:00Z,7.178,0.6,82,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T01:00:00Z,12.721,0.5,82,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T01:30:00Z,11.796,0.3,83,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T02:00:00Z,14.378,0.4,83,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T02:30:00Z,16.508,0.6,81,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T03:00:00Z,15.598,0.6,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T03:30:00Z,12.575,0.4,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T04:00:00Z,6.41,0.2,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T04:30:00Z,3.519,-0.1,69,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T05:00:00Z,6.826,-0.6,70,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T05:30:00Z,4.377,-1.1,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T06:00:00Z,5.169,-1.1,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T06:30:00Z,7.85,-1.3,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T07:00:00Z,5.173,-1.1,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T07:30:00Z,11.174,-1,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T08:00:00Z,3.838,-0.6,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T08:30:00Z,3.783,-0.5,71,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T09:00:00Z,8.312,-0.4,70,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T09:30:00Z,6.573,-0.2,69,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T10:00:00Z,4.904,0.1,66,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T10:30:00Z,6.637,0.5,64,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T11:00:00Z,5.383,0.6,67,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T11:30:00Z,7.218,0.7,67,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T12:00:00Z,8.647,1,66,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T12:30:00Z,4.392,1.2,64,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T13:00:00Z,5.238,1.4,62,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T13:30:00Z,6.911,0.7,70,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T14:00:00Z,7.271,0.5,75,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T14:30:00Z,7.155,0.2,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T15:00:00Z,15.427,0.4,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T15:30:00Z,17.808,0.9,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T16:00:00Z,13.239,1.5,85,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T16:30:00Z,11.01,1.8,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T17:00:00Z,11.463,1.7,82,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T17:30:00Z,18.992,2,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T18:00:00Z,23.069,2.2,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T18:30:00Z,26.428,2.6,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T19:00:00Z,67.247,3.3,90,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T19:30:00Z,53.474,3.7,91,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T20:00:00Z,46.115,4.4,91,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T20:30:00Z,37.097,5,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T21:00:00Z,44.41,5,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T21:30:00Z,33.9,4.8,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T22:00:00Z,29.261,5,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T22:30:00Z,26.418,4.8,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T23:00:00Z,28.479,4,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-26T23:30:00Z,25.362,3.3,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T00:00:00Z,19.577,2.9,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T00:30:00Z,21.731,2.2,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T01:00:00Z,34.477,1.6,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T01:30:00Z,29.285,1.5,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T02:00:00Z,28.702,1.5,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T02:30:00Z,31.404,1.5,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T03:00:00Z,30.74,1.5,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T03:30:00Z,37.527,1.5,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T04:00:00Z,31.906,1.4,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T04:30:00Z,34.797,1.5,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T05:00:00Z,18.583,1.4,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-12-27T05:30:00Z,10.105,1,91,17.2,9.1_17.2
